georgesgourmetpizzeria;https://www.zomato.com/sydney/georgesgourmetpizzeria;null Could not parse lat and lng from 


pennylanebarcafe;https://www.zomato.com/sydney/pennylanebarcafe;null Could not parse lat and lng from 


mate-burger-food-truck;https://www.zomato.com/sydney/mate-burger-food-truck;null Could not parse lat and lng from 


trangs-kitchen-food-truck;https://www.zomato.com/sydney/trangs-kitchen-food-truck;null Could not parse lat and lng from 


ya-malaysia;https://www.zomato.com/sydney/ya-malaysia;null Could not parse lat and lng from 


miras-korean-street-food-eastwood;https://www.zomato.com/sydney/miras-korean-street-food-eastwood;null Could not parse lat and lng from 


periyarindianrestaurant;https://www.zomato.com/sydney/periyarindianrestaurant;null Could not parse lat and lng from 


carls-jr-3-bateau-bay;https://www.zomato.com/sydney/carls-jr-3-bateau-bay;null Could not parse lat and lng from 


mcdonalds-lake-haven;https://www.zomato.com/sydney/mcdonalds-lake-haven;null Could not parse lat and lng from 


the-fat-goose-hardys-bay;https://www.zomato.com/sydney/the-fat-goose-hardys-bay;null Could not parse lat and lng from 


charming-thai-charmhaven;https://www.zomato.com/sydney/charming-thai-charmhaven;null Could not parse lat and lng from 


terrigal-thai-restaurant-terrigal;https://www.zomato.com/sydney/terrigal-thai-restaurant-terrigal;null Could not parse lat and lng from 


sit-oclock-thai-restaurant-and-takeaway-woy-woy;https://www.zomato.com/sydney/sit-oclock-thai-restaurant-and-takeaway-woy-woy;null Could not parse lat and lng from 


boons-thai-green-point;https://www.zomato.com/sydney/boons-thai-green-point;null Could not parse lat and lng from 


supreme-pizza-kincumber-kincumber;https://www.zomato.com/sydney/supreme-pizza-kincumber-kincumber;null Could not parse lat and lng from 


mohr-indian-restaurant-ourimbah;https://www.zomato.com/sydney/mohr-indian-restaurant-ourimbah;null Could not parse lat and lng from 


rajdhani-indian-terrigal-terrigal;https://www.zomato.com/sydney/rajdhani-indian-terrigal-terrigal;null Could not parse lat and lng from 


thai-continue-toukley;https://www.zomato.com/sydney/thai-continue-toukley;null Could not parse lat and lng from 


dominos-pizza-wyoming-wyoming;https://www.zomato.com/sydney/dominos-pizza-wyoming-wyoming;null Could not parse lat and lng from 


copperpot-umina-beach;https://www.zomato.com/sydney/copperpot-umina-beach;null Could not parse lat and lng from 


dominos-pizza-lake-haven-lake-haven;https://www.zomato.com/sydney/dominos-pizza-lake-haven-lake-haven;null Could not parse lat and lng from 


999-thai-restaurant-terrigal;https://www.zomato.com/sydney/999-thai-restaurant-terrigal;null Could not parse lat and lng from 


pizza-hut-lake-haven;https://www.zomato.com/sydney/pizza-hut-lake-haven;null Could not parse lat and lng from 


indian-experience-tuggerah;https://www.zomato.com/sydney/indian-experience-tuggerah;null Could not parse lat and lng from 


dominos-pizza-cedar-brush-creek-cedar-brush-creek;https://www.zomato.com/sydney/dominos-pizza-cedar-brush-creek-cedar-brush-creek;null Could not parse lat and lng from 


pizza-hut-wyoming;https://www.zomato.com/sydney/pizza-hut-wyoming;null Could not parse lat and lng from 


dominos-pizza-tumbi-umbi-tumbi-umbi;https://www.zomato.com/sydney/dominos-pizza-tumbi-umbi-tumbi-umbi;null Could not parse lat and lng from 


dominos-pizza-erina-erina;https://www.zomato.com/sydney/dominos-pizza-erina-erina;null Could not parse lat and lng from 


dominos-pizza-the-entrance-the-entrance;https://www.zomato.com/sydney/dominos-pizza-the-entrance-the-entrance;null Could not parse lat and lng from 


dominos-pizza-woy-woy-woy-woy;https://www.zomato.com/sydney/dominos-pizza-woy-woy-woy-woy;null Could not parse lat and lng from 


long-jetty-chinese-restaurant-long-jetty;https://www.zomato.com/sydney/long-jetty-chinese-restaurant-long-jetty;null Could not parse lat and lng from 


dominos-pizza-kincumber-kincumber;https://www.zomato.com/sydney/dominos-pizza-kincumber-kincumber;null Could not parse lat and lng from 


pizza-hut-bateau-bay;https://www.zomato.com/sydney/pizza-hut-bateau-bay;null Could not parse lat and lng from 


tandoori-flames-wyong;https://www.zomato.com/sydney/tandoori-flames-wyong;null Could not parse lat and lng from 


pizza-hut-umina-1-umina-beach;https://www.zomato.com/sydney/pizza-hut-umina-1-umina-beach;null Could not parse lat and lng from 


red-rooster-lake-haven;https://www.zomato.com/sydney/red-rooster-lake-haven;null Could not parse lat and lng from 


ali-noor-curry-kebab-umina-beach;https://www.zomato.com/sydney/ali-noor-curry-kebab-umina-beach;null Could not parse lat and lng from 


kurrajong-indian-kurrajong;https://www.zomato.com/sydney/kurrajong-indian-kurrajong;null Could not parse lat and lng from 


pizza-capers-the-entrance-the-entrance;https://www.zomato.com/sydney/pizza-capers-the-entrance-the-entrance;null Could not parse lat and lng from 


green-indian-restaurant-east-gosford;https://www.zomato.com/sydney/green-indian-restaurant-east-gosford;null Could not parse lat and lng from 


pizza-hut-wyong;https://www.zomato.com/sydney/pizza-hut-wyong;null Could not parse lat and lng from 


dominos-tuggerah;https://www.zomato.com/sydney/dominos-tuggerah;null Could not parse lat and lng from 


crust-terrigal;https://www.zomato.com/sydney/crust-terrigal;null Could not parse lat and lng from 


curry-house-1-gosford;https://www.zomato.com/sydney/curry-house-1-gosford;null Could not parse lat and lng from 


alexanders-gosford-gosford;https://www.zomato.com/sydney/alexanders-gosford-gosford;null Could not parse lat and lng from 


crust-east-gosford;https://www.zomato.com/sydney/crust-east-gosford;null Could not parse lat and lng from 


